age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
8,4,22015,11,15,4,7,1,4,0,0,49,34,26
23,4,3815,15,1,2,7,0,4,1,0,0,45,39
21,6,16191,11,15,2,14,0,4,1,0,0,45,39
22,4,5123,12,5,0,4,4,2,0,19,0,56,39
8,4,12957,15,1,2,4,0,4,1,0,0,34,39
5,4,10318,1,13,2,1,5,4,0,0,0,12,39
35,4,1015,11,15,4,12,1,4,1,0,0,34,39
11,1,9191,7,3,2,1,0,4,1,0,0,56,39
27,4,23932,11,15,4,1,2,4,0,0,0,23,39
18,4,27463,14,6,2,10,0,4,1,114,0,45,39
11,4,21259,11,15,4,14,3,4,1,0,0,12,39
11,4,8345,12,5,4,4,1,4,0,0,0,77,0
12,6,15975,0,12,0,3,1,4,1,0,0,77,39
16,4,6524,11,15,2,10,0,0,1,0,0,42,39
17,4,4105,15,1,0,1,4,4,0,0,0,34,39
18,4,16129,9,4,3,3,4,4,1,0,0,34,39
7,4,8251,7,3,2,10,5,4,0,64,0,34,39
28,6,646,15,1,2,8,5,4,0,0,0,95,39
29,4,7609,9,4,2,7,0,4,1,0,0,34,29
14,4,21968,15,1,0,1,1,4,0,0,0,39,39
15,4,21880,15,1,0,5,4,4,0,0,0,34,39
36,4,9495,11,15,2,3,0,4,1,0,0,39,39
23,6,19181,11,15,4,5,3,4,1,0,0,81,39
19,7,21314,10,7,2,10,5,4,0,0,0,29,39
25,5,4561,15,1,4,12,1,4,1,0,0,56,39
26,7,6751,11,15,2,11,0,4,1,0,0,34,39
4,4,10176,11,15,4,6,1,4,1,67,0,56,39
4,4,21225,11,15,2,7,5,2,0,0,0,30,39
9,4,2745,15,1,4,4,1,4,1,0,0,34,39
28,6,19627,0,12,2,3,0,2,1,0,0,34,14
6,4,10479,8,2,4,3,1,4,1,0,0,34,39
21,4,19615,11,15,2,6,0,4,1,69,0,34,39
22,2,14649,9,4,2,10,0,4,1,0,0,45,39
42,4,10746,15,1,6,1,1,4,0,0,0,28,39
20,4,2893,3,8,2,8,0,4,1,0,0,48,26
20,2,13361,8,2,2,11,0,4,1,0,0,77,39
34,7,8398,11,15,2,3,0,4,1,0,0,39,39
8,4,22069,9,4,4,1,3,4,0,0,0,34,39
45,1,16812,12,5,2,1,0,4,1,0,0,34,22
25,6,20393,11,15,2,5,0,4,1,0,0,67,39
34,1,2650,9,4,6,1,1,4,0,0,0,34,39
22,4,6690,11,15,2,7,0,4,1,0,0,36,39
32,4,6212,1,13,5,7,1,4,1,0,0,34,33
12,4,3993,11,15,0,3,1,4,1,0,0,34,39
2,4,13435,15,1,4,8,3,4,0,0,0,12,39
5,4,15435,3,8,4,7,1,4,1,0,0,16,26
35,2,22809,11,15,0,1,1,4,0,0,0,39,39
26,2,14483,8,2,2,14,0,4,1,0,0,14,39
4,4,3868,11,15,2,3,0,4,1,0,0,12,11
28,4,1540,14,6,2,10,0,4,1,0,0,56,39
4,4,10056,15,1,4,12,3,4,0,0,0,50,39
8,4,3917,11,15,4,1,4,4,0,0,0,23,39
0,0,2925,6,11,4,0,3,2,1,0,0,34,39
32,4,23016,9,4,4,4,1,4,0,0,0,51,39
3,0,23922,15,1,4,0,3,4,1,0,0,6,39
24,4,5019,9,4,2,4,0,4,1,0,0,56,39
39,5,22096,5,10,2,3,0,4,1,0,0,45,39
7,4,15249,7,3,4,4,3,4,1,0,0,34,39
4,4,17948,15,1,4,3,3,4,1,0,0,34,39
12,4,18601,7,3,0,12,4,4,0,70,0,34,39
30,4,10201,15,1,0,12,4,4,1,0,0,45,39
21,2,4842,11,15,4,14,1,4,1,0,0,34,39
19,5,22542,11,15,4,5,1,4,1,0,0,45,39
19,4,15622,15,1,2,3,0,4,1,0,0,34,39
35,4,3041,11,15,2,12,0,4,1,0,0,5,39
8,4,1994,9,4,4,10,1,4,0,0,41,34,39
22,4,3779,11,15,4,8,1,4,0,0,0,41,39
13,4,16942,11,15,2,10,0,4,1,0,0,28,39
26,4,24686,15,1,2,14,0,4,1,0,0,45,39
18,4,11526,14,6,2,10,0,4,1,0,47,77,39
27,5,4606,14,6,4,10,1,4,1,117,0,45,39
9,4,256,9,4,4,1,3,4,1,0,0,17,39
30,4,186,11,15,2,1,5,4,0,0,0,34,39
0,4,1941,0,12,4,8,3,4,1,0,0,34,39
32,4,4466,11,15,0,8,4,4,0,0,0,34,39
23,4,4420,9,4,4,10,1,4,0,0,0,39,39
21,4,22450,10,7,2,1,0,4,1,0,0,34,39
23,4,3453,15,1,0,7,1,2,1,0,0,34,39
34,4,18969,10,7,2,10,0,4,1,20,0,56,20
12,4,9170,9,4,4,10,1,3,0,0,18,34,39
24,4,12251,8,2,2,4,0,4,1,0,0,34,39
1,0,16663,11,15,4,0,3,2,0,0,0,17,39
6,4,10705,11,15,4,1,3,2,1,0,0,12,39
8,4,7230,11,15,2,14,0,4,1,0,0,39,39
46,4,19272,7,3,2,4,0,4,1,0,0,34,39
18,7,22625,10,7,4,10,1,4,1,0,0,50,39
27,1,16888,9,4,2,4,0,4,1,0,0,34,39
31,4,8492,11,15,0,7,4,4,0,0,0,38,39
7,4,2742,11,15,2,12,0,4,1,0,0,39,39
23,4,11572,11,15,0,12,3,4,0,0,0,17,39
34,4,7575,6,11,6,3,1,4,1,0,0,23,39
34,4,6296,11,15,0,8,4,4,0,0,0,31,39
52,4,22566,9,4,0,6,1,4,1,0,0,34,39
14,4,6775,1,13,2,8,5,4,0,0,0,34,0
57,4,6041,11,15,6,8,1,4,0,0,0,3,39
49,0,1402,1,13,4,0,1,4,1,0,0,23,39
10,4,3105,9,4,4,4,1,4,0,0,0,50,39
19,4,9577,11,15,4,3,3,4,1,0,0,34,39
58,6,20084,11,15,2,5,0,4,1,72,0,34,39
27,4,14734,11,15,2,14,0,4,1,0,0,39,39
9,4,3384,9,4,4,1,3,4,0,0,0,34,39
23,5,268,12,5,2,10,0,2,1,0,0,50,38
30,6,7932,15,1,2,3,0,4,1,0,0,34,39
8,4,24027,15,1,4,14,1,2,1,0,0,34,39
26,4,1356,11,15,0,14,1,4,1,0,0,39,39
23,2,16099,15,1,0,14,4,4,1,109,0,34,39
6,4,10951,11,15,4,1,4,2,0,0,0,34,39
6,4,2388,9,4,4,1,1,4,0,0,0,34,39
16,4,7430,9,4,2,4,5,4,0,0,47,31,39
23,4,397,11,15,0,3,1,4,1,0,0,34,39
26,4,21993,2,14,2,1,0,2,1,0,0,34,39
12,4,21009,15,1,4,3,1,4,1,0,0,34,39
5,4,21560,11,15,4,5,1,4,1,0,0,17,39
4,4,12734,15,1,4,12,3,4,0,0,0,12,39
44,2,20057,9,4,0,10,1,4,0,0,0,34,39
29,5,10490,14,6,2,10,0,4,1,0,0,39,39
12,4,17798,9,4,2,4,0,4,1,0,0,47,41
15,4,16179,15,1,2,7,0,4,1,0,0,34,39
24,4,24188,5,10,2,3,0,4,1,0,0,34,0
4,4,12096,8,2,4,1,3,4,0,0,0,34,39
6,4,15818,11,15,2,8,5,4,0,0,0,34,39
6,4,3894,15,1,2,7,0,0,1,0,0,23,39
1,4,16826,11,15,4,8,1,4,1,0,0,17,39
13,4,11087,12,5,4,10,1,4,1,0,0,34,21
41,0,7277,15,1,2,0,5,4,0,0,0,34,39
18,4,2146,10,7,2,10,0,4,1,111,0,34,39
49,6,28286,9,4,2,12,0,4,1,0,0,45,39
28,2,21216,12,5,4,10,1,4,0,0,0,34,39
1,4,10677,15,1,4,8,3,4,1,0,29,12,39
9,4,13821,11,15,4,6,4,4,1,0,0,34,39
12,4,24969,15,1,2,10,0,4,1,0,0,34,39
12,4,5409,11,15,2,3,0,4,1,0,0,34,39
8,4,25531,11,15,4,1,4,2,1,0,0,34,39
2,4,27334,15,1,4,8,3,4,0,0,0,23,39
6,4,25424,11,15,4,12,3,2,1,0,0,34,39
6,4,5837,11,15,5,7,1,4,1,0,0,34,39
32,4,17318,11,15,2,7,5,4,0,0,0,34,39
48,4,26520,15,1,0,12,1,4,0,0,0,12,39
33,4,12730,11,15,5,8,4,4,0,0,0,28,39
17,4,19007,1,13,3,3,1,2,1,0,0,50,39
30,4,15281,3,8,2,7,0,4,1,0,0,34,26
32,4,13233,15,1,2,3,0,4,1,0,0,34,39
25,2,2333,15,1,2,4,0,4,1,0,0,39,39
8,4,16185,9,4,4,8,3,4,1,0,0,34,39
13,4,28518,9,4,4,12,1,4,0,0,0,34,39
6,4,3202,15,1,4,6,2,4,1,0,0,34,39
17,4,26643,1,13,4,8,3,1,1,0,0,34,30
18,4,23199,15,1,2,4,0,4,1,0,0,34,39
1,4,16624,1,13,4,10,3,4,1,0,0,44,39
4,4,21054,15,1,4,12,1,4,0,0,0,45,39
26,4,1899,15,1,2,3,0,4,1,0,0,39,39
26,6,12522,10,7,2,10,0,4,1,0,0,36,39
22,4,26871,12,5,2,10,0,4,1,122,0,34,39
19,4,1740,11,15,2,3,0,4,1,0,0,34,39
26,2,13403,12,5,2,4,5,0,0,0,0,45,39
8,4,253,9,4,2,4,0,4,1,0,0,34,39
37,2,9101,15,1,6,1,4,4,0,0,0,34,26
32,4,11133,9,4,2,4,0,4,1,0,0,39,39
16,4,14657,7,3,4,13,1,4,1,0,0,34,39
39,6,16854,9,4,2,4,0,4,1,0,0,56,39
23,4,11217,9,4,2,4,0,4,1,0,0,61,39
26,4,16133,11,15,0,3,4,4,1,0,0,34,39
33,4,1341,11,15,0,4,4,4,1,0,0,31,39
2,0,4144,15,1,4,0,2,4,0,0,0,23,39
42,4,14754,6,11,5,7,4,4,0,0,0,34,26
0,4,10933,1,13,4,3,3,4,1,0,0,8,39
21,4,13664,11,15,0,8,1,4,0,0,0,17,39
9,4,16196,11,15,2,3,0,4,1,0,0,34,26
35,6,24022,14,6,2,10,0,4,1,0,0,67,39
21,1,20785,11,15,2,1,0,4,1,0,0,34,39
5,6,20798,15,1,4,5,3,4,1,0,0,12,39
35,4,3652,5,10,2,6,0,4,1,0,0,34,7
10,6,14603,9,4,4,10,1,1,0,0,0,23,39
32,4,18086,15,1,2,4,0,4,1,0,0,45,39
40,4,27052,9,4,2,4,0,4,1,0,47,34,11
37,4,22831,0,12,5,14,4,2,1,0,0,39,39
16,0,20214,15,1,2,0,5,4,0,0,0,45,39
18,2,14347,15,1,0,1,3,4,0,0,0,31,39
24,4,15719,7,3,0,10,1,4,1,0,0,77,39
17,4,24361,9,4,4,12,3,2,0,0,0,34,39
7,2,11254,11,15,4,13,1,4,0,0,0,34,39
0,0,23780,1,13,4,0,3,4,0,0,0,6,39
42,4,19145,11,15,0,4,1,4,0,0,0,34,39
24,5,18084,9,4,6,4,1,2,0,0,0,39,39
19,4,25805,9,4,0,12,1,4,0,0,0,34,19
28,4,11685,8,2,2,5,0,4,1,0,0,67,39
25,4,22237,1,13,2,8,0,4,1,0,0,34,39
7,4,26296,9,4,4,7,1,1,1,0,0,39,3
45,4,12896,9,4,2,1,5,4,0,0,0,23,39
34,4,8433,7,3,2,3,0,4,1,0,0,39,39
18,6,19090,9,4,0,12,1,4,1,0,0,30,39
46,6,21826,9,4,2,10,0,1,1,0,47,25,3
4,4,25321,11,15,4,12,3,4,1,0,0,34,39
20,4,537,15,1,2,4,0,4,1,0,0,36,39
10,4,23977,15,1,4,8,1,4,1,0,0,17,39
44,4,26271,3,8,6,6,1,4,0,0,0,34,39
16,4,9441,11,15,4,8,1,4,0,0,0,28,39
12,4,23647,11,15,2,12,0,4,1,0,0,34,39
16,2,9381,2,14,4,7,1,4,1,0,0,29,39
22,4,14285,11,15,2,5,0,4,1,0,0,16,39
31,7,14205,11,15,2,1,5,4,0,0,0,34,39
67,0,22493,4,9,6,0,1,4,1,0,0,6,39
71,6,4270,5,10,6,5,1,4,1,0,0,44,39
27,4,11488,11,15,2,8,5,1,0,0,0,45,30
22,4,2651,0,12,2,14,0,4,1,0,0,34,39
13,4,8390,9,4,0,12,1,4,1,0,0,34,39
30,1,20033,15,1,2,1,0,4,1,0,0,34,39
10,4,6577,11,15,4,14,1,4,1,0,0,34,39
3,4,6342,15,1,4,1,3,4,0,0,0,7,39
24,4,8752,11,15,4,12,1,4,1,0,0,45,39
11,4,2117,0,12,2,3,5,3,0,0,0,42,13
32,1,27633,9,4,2,10,0,4,1,0,0,34,39
24,2,3832,15,1,2,12,0,4,1,0,0,34,39
37,4,14445,12,5,2,10,0,4,1,0,0,34,39
26,4,8720,9,4,0,12,4,4,0,0,0,34,39
36,4,5391,12,5,2,4,0,4,1,0,47,50,39
35,1,11249,11,15,2,11,0,4,1,0,0,34,39
2,4,7055,11,15,4,8,3,2,1,0,0,34,39
25,4,9023,9,4,4,4,1,4,0,0,0,28,39
24,4,4677,11,15,2,7,0,4,1,0,0,34,39
10,4,4708,15,1,2,1,5,0,0,0,0,39,39
14,4,1888,1,13,4,8,3,4,1,0,0,23,31
1,5,1929,1,13,4,12,3,4,1,0,0,6,39
12,4,24372,11,15,0,8,4,4,0,0,0,29,39
31,2,20341,9,4,0,1,4,4,0,0,0,23,39
11,4,3063,4,9,4,7,1,4,0,0,0,34,0
35,4,9158,11,15,2,14,0,4,1,0,0,50,39
7,7,12898,5,10,4,13,4,4,0,0,0,12,39
13,4,18058,11,15,2,3,0,4,1,0,0,56,39
5,7,11819,9,4,4,10,3,4,0,0,0,12,39
24,5,16464,9,4,2,12,0,4,1,114,0,39,39
7,5,24894,11,15,4,8,1,2,1,12,0,45,39
23,4,5161,7,3,0,8,1,4,0,0,0,34,39
25,4,10225,7,3,2,10,0,4,1,0,0,34,39
19,4,377,11,15,2,6,0,4,1,0,0,34,39
10,0,10759,6,11,5,0,4,4,0,0,0,45,39
46,0,19420,11,15,2,0,0,4,1,0,0,12,39
26,4,25847,9,4,4,12,3,4,0,0,0,34,39
47,4,12083,11,15,6,1,4,4,0,0,0,76,39
17,4,727,9,4,2,12,0,4,1,0,0,39,39
42,4,9018,9,4,2,10,0,4,1,94,0,34,39
41,4,24722,9,4,2,4,0,4,1,122,0,45,39
27,4,1292,15,1,5,12,2,2,0,0,0,28,39
40,6,203,12,5,2,10,0,4,1,0,0,34,39
5,2,23212,15,1,4,10,3,4,0,100,0,17,39
28,6,8294,8,2,2,12,0,4,1,69,0,34,39
25,4,18155,15,1,0,4,1,4,0,0,0,34,39
32,4,23396,6,11,2,3,0,4,1,0,0,34,39
18,1,3557,9,4,2,3,0,4,1,0,0,34,39
26,4,21831,4,9,0,9,4,4,0,0,0,34,26
2,4,22407,6,11,4,7,3,4,1,0,0,34,39
31,4,23749,11,15,2,14,0,4,1,0,0,34,39
14,4,3185,6,11,4,5,1,4,1,0,0,34,33
18,4,9809,4,9,2,7,0,1,1,0,0,45,0
34,0,1995,11,15,2,0,0,4,1,0,0,95,39
0,5,4419,0,12,4,8,3,4,1,0,0,33,39
39,4,18672,15,1,2,1,5,4,0,0,0,28,39
32,2,16216,9,4,0,10,4,2,0,0,0,34,39
5,4,7533,11,15,0,8,3,4,0,0,0,28,39
26,6,20593,11,15,2,3,0,4,1,0,0,34,39
7,4,27748,9,4,4,12,3,1,1,0,0,50,39
15,1,25646,15,1,0,1,4,4,0,0,0,34,39
18,4,2651,8,2,2,14,0,4,1,0,0,95,39
12,4,3945,11,15,4,12,4,2,0,0,2,34,39
15,4,8850,8,2,0,12,1,4,1,0,0,45,39
9,4,4318,1,13,4,14,1,4,0,0,0,28,39
19,4,27209,7,3,4,14,1,4,1,0,0,50,20
52,4,18842,5,10,2,6,0,4,1,0,0,55,39
8,0,21080,9,4,4,0,3,4,0,0,0,23,39
16,4,9078,0,12,4,1,1,2,1,0,0,34,39
14,7,22638,9,4,2,10,0,4,1,111,0,50,39
18,4,10110,11,15,0,3,1,4,1,0,0,34,39
7,4,7921,15,1,4,4,3,4,0,0,0,39,39
38,4,3382,6,11,2,12,0,4,1,0,0,39,39
17,4,11407,12,5,4,4,3,4,1,88,0,34,39
21,4,17940,15,1,4,12,3,4,0,0,0,39,39
47,7,1603,6,11,2,3,0,4,1,0,0,34,39
27,4,27868,11,15,2,3,5,4,0,0,0,34,39
4,0,23389,15,1,4,0,3,4,0,0,0,12,39
38,6,4823,6,11,2,3,0,4,1,0,0,45,39
37,2,22374,15,1,4,10,1,4,0,0,0,34,26
11,4,12695,15,1,4,1,1,4,1,0,0,38,39
17,4,25971,11,15,4,3,1,4,1,0,0,28,39
23,6,27405,11,15,2,3,0,4,1,0,0,34,39
10,4,26920,11,15,4,7,3,4,0,0,0,27,39
52,4,10005,11,15,6,1,1,4,0,0,9,23,39
3,4,2459,15,1,4,1,1,4,0,0,0,34,39
34,2,23070,9,4,2,1,0,4,1,0,0,45,39
7,4,36,9,4,4,10,3,4,1,0,0,12,39
6,4,11263,15,1,4,1,3,4,0,0,0,34,39
33,5,517,14,6,2,10,0,1,1,0,0,34,19
30,6,13466,11,15,2,5,0,4,1,0,0,56,39
27,4,7591,8,2,2,1,0,4,1,111,0,46,39
33,4,3975,15,1,0,1,4,2,0,0,0,34,39
27,4,774,9,4,2,4,0,1,1,0,0,34,39
68,4,1688,11,15,6,12,4,4,1,0,0,28,39
30,4,7755,11,15,0,1,4,4,0,0,0,34,39
28,4,22779,9,4,2,10,0,4,1,0,0,34,39
27,4,16457,0,12,0,1,4,3,0,0,0,36,39
19,2,11112,12,5,2,10,5,4,0,0,0,34,39
30,4,5670,11,15,5,8,2,2,0,0,0,28,39
2,4,21912,11,15,4,6,3,4,1,0,0,17,39
10,4,16392,8,2,4,4,3,4,1,0,0,45,39
30,4,11710,9,4,4,4,4,2,0,0,0,39,39
0,4,6879,0,12,4,3,3,4,0,0,0,23,39
9,6,22544,15,1,2,5,0,4,1,0,0,74,39
0,4,21463,1,13,4,6,3,4,1,0,0,12,39
41,4,477,15,1,5,1,1,4,0,0,1,34,39
6,4,26619,11,15,4,3,3,1,1,0,0,0,40
18,4,1827,12,5,4,10,3,4,1,0,0,38,39
24,4,18175,11,15,4,12,1,2,0,0,0,56,39
46,2,1067,9,4,4,10,1,2,0,0,0,13,39
3,4,23088,1,13,4,14,3,4,1,0,0,6,39
25,4,22850,9,4,2,4,0,4,1,0,0,50,39
27,4,14803,15,1,0,12,1,4,1,0,0,34,39
5,4,6579,15,1,4,1,3,4,1,0,0,12,39
19,4,12549,11,15,0,3,3,4,1,0,0,34,39
10,4,11311,1,13,4,3,4,2,1,0,0,41,39
8,4,7222,12,5,2,4,0,4,1,0,0,34,39
15,4,28246,9,4,4,1,1,4,0,0,0,42,39
25,4,16219,11,15,2,7,0,4,1,0,0,34,39
42,4,2048,11,15,2,3,0,4,1,0,0,34,39
9,4,16440,0,12,2,3,0,4,1,0,0,50,39
11,4,7214,11,15,4,3,3,4,1,0,0,34,39
32,4,7310,11,15,2,8,5,2,0,0,0,34,39
28,7,5723,9,4,0,1,1,4,0,0,0,34,39
24,4,14506,9,4,2,10,5,2,0,0,0,28,14
39,7,8247,7,3,4,1,1,4,0,0,0,39,39
21,4,10078,8,2,2,3,0,4,1,0,0,37,39
4,4,12792,15,1,4,1,3,4,0,0,0,34,39
38,6,13642,12,5,0,4,1,4,0,0,0,45,18
34,4,25410,11,15,2,3,0,4,1,0,0,34,39
7,0,22795,9,4,4,0,1,4,0,0,0,34,39
14,4,25705,9,4,2,3,0,4,1,0,0,38,39
19,4,13217,0,12,2,14,0,4,1,0,0,77,39
22,1,421,9,4,0,4,4,2,0,0,0,34,39
44,7,6429,4,9,2,14,0,4,1,0,0,34,39
16,4,8883,0,12,0,3,1,4,1,0,0,28,9
41,4,17428,5,10,2,14,0,4,1,0,0,34,26
50,4,6904,11,15,0,9,4,2,0,27,0,95,39
31,4,2985,6,11,0,14,1,4,1,0,0,34,39
23,4,20482,7,3,2,1,0,4,1,0,0,34,39
1,6,26351,1,13,4,1,3,4,0,0,0,12,39
14,5,3550,8,2,0,12,1,4,1,0,0,34,39
34,4,6124,9,4,0,4,1,2,1,1,0,34,39
25,5,70,10,7,2,10,0,4,1,0,0,35,39
16,7,21937,6,11,4,8,3,4,0,0,0,38,39
20,4,22798,8,2,2,12,0,4,1,0,0,49,39
32,2,242,6,11,6,6,4,4,1,0,64,34,39
31,4,7683,11,15,0,8,4,2,0,0,0,34,39
12,7,4435,0,12,4,3,4,4,1,0,0,34,39
5,4,10760,15,1,4,8,3,4,0,0,0,6,39
36,4,26449,9,4,6,10,1,4,0,0,0,20,39
24,5,4143,9,4,2,4,0,4,1,0,43,50,39
19,6,1298,15,1,2,4,0,4,1,0,0,47,39
21,4,14605,9,4,4,4,4,4,0,0,0,34,5
35,6,17947,15,1,2,5,0,4,1,114,0,68,39
4,4,11362,11,15,4,6,3,4,0,0,0,23,39
12,4,658,9,4,4,1,1,4,0,0,0,28,2
1,4,12760,15,1,4,8,3,4,0,0,0,34,39
15,6,26515,11,15,2,5,0,4,1,82,0,34,39
0,4,20035,2,14,4,12,3,4,0,0,0,12,39
6,4,11621,15,1,2,3,2,4,1,0,0,34,8
15,4,10435,12,5,4,1,1,2,0,0,0,34,39
20,4,6368,11,15,2,3,0,4,1,0,0,34,39
11,4,8322,9,4,2,3,0,4,1,0,0,39,39
43,1,18587,11,15,3,6,1,4,1,0,0,34,39
23,1,3591,9,4,0,10,1,2,0,0,33,34,39
12,6,27401,1,13,2,8,5,4,0,0,0,44,39
28,4,775,7,3,2,3,0,4,1,0,0,39,39
11,4,20934,15,1,4,10,1,4,1,0,0,17,39
20,4,11446,8,2,2,3,0,4,1,0,0,34,39
12,4,927,11,15,4,3,3,4,1,0,0,34,39
22,4,4193,11,15,2,14,0,4,1,0,43,56,39
19,6,22135,9,4,4,10,1,2,0,0,0,23,39
22,4,9476,15,1,2,7,0,4,1,0,0,50,39
1,0,5253,1,13,4,0,2,4,0,0,0,6,39
24,4,8673,11,15,2,14,0,4,1,0,0,28,39
14,4,11329,11,15,4,8,3,4,1,0,0,16,39
28,4,18742,9,4,0,10,4,4,0,0,0,42,39
25,7,21634,9,4,2,4,0,4,1,0,0,42,39
36,4,5468,11,15,5,14,1,4,1,0,0,23,39
47,4,23173,5,10,2,5,0,4,1,0,0,34,39
14,7,18619,15,1,2,1,0,4,1,0,0,31,39
14,4,25737,11,15,0,1,4,4,0,0,0,45,39
21,4,19811,11,15,0,12,4,4,0,0,0,34,39
2,4,17692,11,15,4,8,2,1,1,0,0,16,39
52,5,17218,7,3,2,12,0,4,1,0,0,34,39
33,6,22579,11,15,2,12,0,4,1,0,43,56,39
11,4,6099,9,4,3,12,1,4,0,0,0,45,39
7,4,17429,15,1,4,3,3,4,0,0,0,39,39
16,6,19109,9,4,2,10,0,2,1,0,0,17,39
4,4,13958,6,11,4,6,2,4,1,0,0,34,26
50,1,14825,11,15,4,1,1,4,1,0,0,34,39
15,4,16335,8,2,0,1,1,4,1,0,0,34,39
25,4,9859,11,15,0,8,1,4,1,0,0,34,39
6,4,11380,7,3,4,12,1,4,1,0,0,34,39
17,4,950,15,1,2,6,0,4,1,0,0,34,39
5,4,11340,15,1,4,1,3,4,1,0,0,45,39
15,4,3619,9,4,2,10,0,4,1,122,0,45,39
35,4,26609,11,15,3,1,1,4,0,0,0,45,39
12,7,10384,12,5,4,10,1,4,1,0,0,34,39
5,4,19625,11,15,4,6,1,4,1,0,0,34,39
28,4,8099,11,15,5,1,4,4,0,0,0,31,39
19,6,4014,11,15,2,5,0,4,1,0,0,67,39
14,4,23067,15,1,4,1,1,2,0,0,0,29,23
22,6,20155,9,4,4,12,3,1,1,0,0,56,20
31,7,7358,12,5,0,10,1,4,1,0,0,34,39
11,4,8539,9,4,4,4,4,2,0,0,0,39,0
22,4,24895,9,4,0,10,1,4,1,0,0,34,39
4,0,15001,15,1,4,0,3,4,0,0,0,16,39
27,0,3771,0,12,2,0,0,4,1,0,0,34,39
21,4,1093,15,1,0,1,4,4,0,0,0,37,39
60,0,4469,12,5,2,0,0,4,1,0,0,76,39
12,4,17303,6,11,2,14,0,4,1,0,0,34,39
18,4,9620,11,15,2,14,0,4,1,20,0,77,39
8,4,25303,9,4,4,4,3,2,1,0,0,45,39
2,4,14692,15,1,4,8,3,4,0,0,0,3,39
33,4,4626,11,15,4,13,3,4,1,0,0,6,39
16,1,8471,11,15,2,1,0,2,1,0,0,34,39
13,4,10134,15,1,0,10,1,4,0,109,0,34,9
8,4,4000,15,1,2,7,0,4,1,0,0,34,39
6,4,19691,9,4,4,3,1,0,1,0,0,34,26
7,4,23922,11,15,4,4,4,4,1,0,0,34,39
34,1,26395,15,1,2,4,0,4,1,0,0,34,39
51,4,10421,12,5,4,10,1,4,0,66,0,34,39
1,4,15744,1,13,4,3,3,4,1,0,0,28,39
27,4,26283,8,2,4,9,1,4,1,100,0,17,39
21,4,24964,11,15,2,6,0,4,1,0,0,34,39
21,4,12602,8,2,2,12,0,4,1,0,0,34,39
17,4,12044,15,1,4,1,2,4,0,0,0,34,39
19,4,26427,14,6,2,10,0,4,1,0,0,50,39
42,4,7857,15,1,0,10,4,4,1,0,0,34,39
52,4,14898,15,1,2,1,0,4,1,0,0,6,10
11,4,22287,11,15,4,6,3,4,1,0,0,34,39
1,0,2839,15,1,4,0,3,4,1,0,0,34,39
20,6,11959,11,15,2,10,0,4,1,0,0,34,39
41,6,10854,15,1,2,10,0,4,1,0,0,39,39
7,7,8403,9,4,4,10,1,4,1,0,0,6,39
26,7,2803,9,4,4,10,3,4,1,122,0,56,39
16,4,2264,11,15,0,1,3,3,0,0,0,61,39
13,4,20755,9,4,2,4,0,1,1,0,0,34,17
7,7,18785,15,1,2,10,0,4,1,0,0,34,39
14,5,26610,11,15,0,8,4,4,1,0,0,23,39
27,4,713,11,15,0,8,4,4,0,0,0,34,39
18,4,26921,11,15,2,8,5,1,0,0,0,34,0
18,4,10181,8,2,2,13,0,4,1,0,0,47,39
12,4,2457,9,4,4,10,1,4,0,117,0,34,39
20,2,9538,11,15,5,11,1,4,1,0,48,28,39
6,4,19555,15,1,4,1,3,4,0,0,0,1,39
32,4,3408,10,7,0,13,4,4,1,112,0,34,39
26,4,15858,11,15,2,7,0,4,1,0,0,28,0
19,4,25064,9,4,0,9,4,4,0,0,0,34,39
21,4,11790,9,4,2,10,0,4,1,0,0,45,39
10,0,18877,9,4,2,0,1,3,0,0,0,55,26
28,2,4929,12,5,0,10,1,4,0,0,0,28,39
36,7,11194,12,5,2,4,0,4,1,0,0,67,39
16,2,21179,12,5,2,10,5,4,0,0,0,34,39
47,4,12658,1,13,2,14,0,4,1,0,0,6,39
32,4,7782,2,14,0,8,4,4,0,0,0,39,39
23,4,1557,11,15,2,7,0,4,1,0,0,34,39
14,2,11434,9,4,0,10,4,4,0,0,0,56,39
24,4,26760,9,4,0,4,4,4,0,0,0,34,39
66,4,10525,15,1,0,10,4,4,0,0,0,12,39
10,0,8090,4,9,2,0,5,4,0,0,0,34,26
44,6,3561,11,15,2,12,0,1,1,0,0,59,35
19,4,25298,11,15,2,3,0,4,1,0,43,42,39
20,4,1374,6,11,0,3,3,4,1,0,0,28,39
11,4,6908,11,15,4,1,3,0,0,0,0,34,39
2,0,10806,15,1,4,0,3,4,0,0,0,25,39
7,2,24379,15,1,4,13,1,4,1,16,0,45,39
4,4,2205,15,1,4,13,3,4,1,0,0,28,39
24,5,13240,14,6,2,10,0,4,1,0,74,56,39
26,2,21652,11,15,2,4,0,3,1,0,42,34,39
14,4,24658,12,5,2,10,0,4,1,96,0,34,39
37,6,19899,9,4,2,12,0,4,1,0,0,34,39
24,4,2519,11,15,4,9,1,1,0,0,0,34,0
18,4,4558,11,15,4,6,2,3,1,0,0,17,4
42,4,4757,10,7,2,10,0,4,1,0,0,45,39
11,6,2640,12,5,0,12,1,1,1,0,0,49,35
39,7,472,15,1,0,1,1,4,0,0,70,34,39
